timestamp;name;progress;eng_4;eng_1;grace_eng;prox_epsilon;prox_weight;gaze_weight
5061.200164079;/app/bags/user201_2017-02-03.bag;0.4283052682876587;0.0;0.9787670373916626;0.8987333178520203;0.26137086898572803;0.35773936329317557;0.6422606367068244
5061.400187015;/app/bags/user201_2017-02-03.bag;0.4283052682876587;0.0;0.9787670373916626;0.7295312285423279;8.808470117247227;0.8812494765704563;0.11875052342954373
5061.600208759;/app/bags/user201_2017-02-03.bag;0.4283052682876587;0.0;0.9769798517227173;0.12497467547655106;12.766919619733892;0.8554780329988416;0.14452196700115838
5061.700266838;/app/bags/user201_2017-02-03.bag;0.4296594560146332;0.0;0.9769798517227173;0.7322981357574463;2.597127655969519;0.801690169943039;0.198309830056961
5062.000300168;/app/bags/user201_2017-02-03.bag;0.4296594560146332;0.0;0.9769798517227173;0.5307444334030151;9.8673647723082;0.3919944949247318;0.6080055050752682
5062.200333595;/app/bags/user201_2017-02-03.bag;0.4296594560146332;0.0;0.9779009222984314;0.1672893613576889;9.275878265602737;0.8097394069827895;0.19026059301721054
5062.300407409;/app/bags/user201_2017-02-03.bag;0.4296594560146332;0.0;0.9779009222984314;0.8443538546562195;7.532954787955845;0.03915288067784639;0.9608471193221536
5062.600279569;/app/bags/user201_2017-02-03.bag;0.4296594560146332;0.0;0.9779009222984314;0.9007914662361145;13.085350551064044;0.5052447113877421;0.4947552886122579
5062.800121307;/app/bags/user201_2017-02-03.bag;0.4312668740749359;0.0;0.9738563895225525;0.5197482705116272;6.685200769760606;0.42128248513329536;0.5787175148667046
5062.900298833;/app/bags/user201_2017-02-03.bag;0.4312668740749359;0.0;0.9738563895225525;0.8732843399047852;3.847798075255506;0.024817972637400043;0.9751820273626
5063.200183868;/app/bags/user201_2017-02-03.bag;0.4312668740749359;0.0;0.9738563895225525;0.0558062382042408;8.191073139633584;0.9403617806696496;0.059638219330350406
5063.400178909;/app/bags/user201_2017-02-03.bag;0.4312668740749359;0.0;0.9738563895225525;0.623919665813446;5.979164053985354;0.3325052845636527;0.6674947154363473
5063.600138902;/app/bags/user201_2017-02-03.bag;0.4312668740749359;0.0;0.9735876321792603;0.12903174757957458;3.9856148992668947;0.449707271172601;0.550292728827399
5063.800156593;/app/bags/user201_2017-02-03.bag;0.4312668740749359;0.0;0.9735876321792603;0.04276635870337486;6.005505874537108;0.9127657625664265;0.0872342374335735
5064.000194549;/app/bags/user201_2017-02-03.bag;0.4324969947338104;0.0;0.9735876321792603;0.21122592687606812;2.9496736176896747;0.42364433467657314;0.5763556653234269
5064.200315952;/app/bags/user201_2017-02-03.bag;0.4324969947338104;0.0;0.9694933295249939;0.8685964941978455;13.689851446250433;0.8535489021649205;0.14645109783507948
5064.400251865;/app/bags/user201_2017-02-03.bag;0.4324969947338104;0.0;0.9694933295249939;0.7884106636047363;2.8919414398579475;0.36004903181680203;0.639950968183198
5064.600169181;/app/bags/user201_2017-02-03.bag;0.4324969947338104;0.0;0.9694933295249939;0.6296046376228333;12.931798460609995;0.28852973793909786;0.7114702620609021
5064.800271987;/app/bags/user201_2017-02-03.bag;0.4324969947338104;0.0;0.9740310907363892;0.40368354320526123;6.298740588380982;0.5574643703909026;0.4425356296090974
5065.000423669;/app/bags/user201_2017-02-03.bag;0.4337928891181946;0.0;0.9740310907363892;0.8031867742538452;12.78829900707056;0.9592188474280305;0.04078115257196946
5065.200213432;/app/bags/user201_2017-02-03.bag;0.4337928891181946;0.0;0.9740310907363892;0.290718674659729;0.5317036673661818;0.42851662621881925;0.5714833737811807
5065.400544166;/app/bags/user201_2017-02-03.bag;0.4337928891181946;0.0;0.9788782596588135;0.33997851610183716;14.769451588843515;0.6129101354008586;0.3870898645991414
5065.600170373;/app/bags/user201_2017-02-03.bag;0.4337928891181946;0.0;0.9788782596588135;0.9134960174560547;0.550040706063058;0.4037713134146218;0.5962286865853782
5065.800222635;/app/bags/user201_2017-02-03.bag;0.4337928891181946;0.0;0.9788782596588135;0.6469078063964844;2.803492133908736;0.2154652064238416;0.7845347935761584
5065.900313377;/app/bags/user201_2017-02-03.bag;0.4337928891181946;0.0;0.9788782596588135;0.1440603882074356;7.860847524774576;0.839023126011805;0.16097687398819505
