timestamp,name,progress,eng_4,eng_5
1721269697207834720,bags/user23_2017-01-20.bag,0.9884926080703735,0.0,0.46750912070274353
1721269697407790660,bags/user23_2017-01-20.bag,0.9884926080703735,0.0,0.46750912070274353
1721269697607802629,bags/user23_2017-01-20.bag,0.9884926080703735,0.0,0.46750912070274353
1721269697807888269,bags/user23_2017-01-20.bag,0.9884926080703735,0.0,0.46750912070274353
1721269698007882833,bags/user23_2017-01-20.bag,0.9910035133361816,0.0,0.46750912070274353
1721269698207819700,bags/user23_2017-01-20.bag,0.9910035133361816,0.0,0.46750912070274353
1721269698407850265,bags/user23_2017-01-20.bag,0.9910035133361816,0.0,0.46750912070274353
1721269698607879877,bags/user23_2017-01-20.bag,0.9910035133361816,0.0,0.46750912070274353
1721269698807801485,bags/user23_2017-01-20.bag,0.9910035133361816,0.0,0.46750912070274353
1721269699007899045,bags/user23_2017-01-20.bag,0.9935908913612366,0.0,0.46750912070274353
1721269699207843065,bags/user23_2017-01-20.bag,0.9935908913612366,0.0,0.46750912070274353
1721269699407804012,bags/user23_2017-01-20.bag,0.9935908913612366,0.0,0.46750912070274353
1721269699607887983,bags/user23_2017-01-20.bag,0.9935908913612366,0.0,0.46750912070274353
1721269699807792901,bags/user23_2017-01-20.bag,0.9935908913612366,0.0,0.46750912070274353
1721269700007797718,bags/user23_2017-01-20.bag,0.9935908913612366,0.0,0.46750912070274353
1721269700207831859,bags/user23_2017-01-20.bag,0.9963244795799255,0.0,0.46750912070274353
1721269700407795667,bags/user23_2017-01-20.bag,0.9963244795799255,0.0,0.46750912070274353
1721269700607865333,bags/user23_2017-01-20.bag,0.9963244795799255,0.0,0.46750912070274353
1721269700807856559,bags/user23_2017-01-20.bag,0.9963244795799255,0.0,0.46750912070274353
1721269701007799625,bags/user23_2017-01-20.bag,0.9963244795799255,0.0,0.46750912070274353
1721269701207836866,bags/user23_2017-01-20.bag,0.9963244795799255,0.0,0.46750912070274353
1721269701407905340,bags/user23_2017-01-20.bag,0.9989894032478333,0.0,0.46750912070274353
1721269701607852458,bags/user23_2017-01-20.bag,0.9989894032478333,0.0,0.46750912070274353
1721269701807817220,bags/user23_2017-01-20.bag,0.9989894032478333,0.0,0.46750912070274353
1721269702007832527,bags/user23_2017-01-20.bag,0.9989894032478333,0.0,0.46750912070274353
1721269702207826852,bags/user23_2017-01-20.bag,0.9989894032478333,0.0,0.46750912070274353
1721269702407829046,bags/user23_2017-01-20.bag,0.9989894032478333,0.0,0.46750912070274353
1721269702607784748,bags/user108_2017-03-15.bag,1.176271211988933e-06,0.0,0.46750912070274353
1721269702807788848,bags/user108_2017-03-15.bag,1.176271211988933e-06,0.0,0.46750912070274353
1721269703007766008,bags/user108_2017-03-15.bag,1.176271211988933e-06,0.0,0.46750912070274353
1721269703207791805,bags/user108_2017-03-15.bag,1.176271211988933e-06,0.0,0.46750912070274353
1721269703407853364,bags/user108_2017-03-15.bag,1.176271211988933e-06,0.0,0.46750912070274353
1721269703607804059,bags/user108_2017-03-15.bag,0.00249499105848372,0.0,0.46750912070274353
1721269703807738065,bags/user108_2017-03-15.bag,0.00249499105848372,0.0,0.46750912070274353
1721269704007821559,bags/user108_2017-03-15.bag,0.00249499105848372,0.0,0.46750912070274353
1721269704207813978,bags/user108_2017-03-15.bag,0.00249499105848372,0.0,0.46750912070274353
1721269704407847404,bags/user108_2017-03-15.bag,0.00249499105848372,0.0,0.46750912070274353
1721269704607802867,bags/user108_2017-03-15.bag,0.00249499105848372,0.0,0.46750912070274353
1721269704807833671,bags/user108_2017-03-15.bag,0.005060683935880661,0.0,0.46750912070274353
1721269705007789373,bags/user108_2017-03-15.bag,0.005060683935880661,0.0,0.46750912070274353
1721269705207797050,bags/user108_2017-03-15.bag,0.005060683935880661,0.0,0.46750912070274353
1721269705407805442,bags/user108_2017-03-15.bag,0.005060683935880661,0.0,0.46750912070274353
1721269705607806205,bags/user108_2017-03-15.bag,0.005060683935880661,0.0,0.46750912070274353
1721269705807802200,bags/user108_2017-03-15.bag,0.007551309186965227,0.0,0.46750912070274353
1721269706007800102,bags/user108_2017-03-15.bag,0.007551309186965227,0.0,0.46750912070274353
1721269706207836389,bags/user108_2017-03-15.bag,0.007551309186965227,0.0,0.46750912070274353
1721269706407647371,bags/user108_2017-03-15.bag,0.007551309186965227,0.0,0.46750912070274353
1721269706607691526,bags/user108_2017-03-15.bag,0.007551309186965227,0.0,0.46750912070274353
1721269706807803630,bags/user108_2017-03-15.bag,0.010023335926234722,0.0,0.46750912070274353
1721269707007847070,bags/user108_2017-03-15.bag,0.010023335926234722,0.0,0.46750912070274353
1721269707207736253,bags/user108_2017-03-15.bag,0.010023335926234722,0.0,0.46750912070274353
1721269707407759904,bags/user108_2017-03-15.bag,0.010023335926234722,0.0,0.46750912070274353
1721269707607801198,bags/user108_2017-03-15.bag,0.010023335926234722,0.0,0.46750912070274353
1721269707807798624,bags/user108_2017-03-15.bag,0.012516895309090614,0.0,0.46750912070274353
1721269708007817268,bags/user108_2017-03-15.bag,0.012516895309090614,0.0,0.46750912070274353
1721269708207792997,bags/user108_2017-03-15.bag,0.012516895309090614,0.0,0.46750912070274353
1721269708407804250,bags/user108_2017-03-15.bag,0.012516895309090614,0.0,0.46750912070274353
1721269708607846260,bags/user108_2017-03-15.bag,0.012516895309090614,0.0,0.46750912070274353
1721269708807803153,bags/user108_2017-03-15.bag,0.015089355409145355,0.0,0.46750912070274353
1721269709007835626,bags/user108_2017-03-15.bag,0.015089355409145355,0.0,0.46750912070274353
1721269709207804203,bags/user108_2017-03-15.bag,0.015089355409145355,0.0,0.46750912070274353
1721269709407818078,bags/user108_2017-03-15.bag,0.015089355409145355,0.0,0.46750912070274353
1721269709607799530,bags/user108_2017-03-15.bag,0.015089355409145355,0.0,0.46750912070274353
1721269709807852506,bags/user108_2017-03-15.bag,0.017685942351818085,0.0,0.46750912070274353
1721269710007805585,bags/user108_2017-03-15.bag,0.017685942351818085,0.0,0.46750912070274353
1721269710207798242,bags/user108_2017-03-15.bag,0.017685942351818085,0.0,0.46750912070274353
1721269710407857179,bags/user108_2017-03-15.bag,0.017685942351818085,0.0,0.46750912070274353
1721269710607811212,bags/user108_2017-03-15.bag,0.017685942351818085,0.0,0.46750912070274353
1721269710807814359,bags/user108_2017-03-15.bag,0.020043086260557175,0.0,0.46750912070274353
1721269711007795095,bags/user108_2017-03-15.bag,0.020043086260557175,0.0,0.46750912070274353
1721269711207801818,bags/user108_2017-03-15.bag,0.020043086260557175,0.0,0.46750912070274353
1721269711407795429,bags/user108_2017-03-15.bag,0.020043086260557175,0.0,0.46750912070274353
1721269711607842206,bags/user108_2017-03-15.bag,0.020043086260557175,0.0,0.46750912070274353
1721269711807794332,bags/user108_2017-03-15.bag,0.020043086260557175,0.0,0.46750912070274353
1721269712007877588,bags/user108_2017-03-15.bag,0.022567879408597946,0.0,0.46750912070274353
1721269712207807064,bags/user108_2017-03-15.bag,0.022567879408597946,0.0,0.46750912070274353
1721269712407793760,bags/user108_2017-03-15.bag,0.022567879408597946,0.0,0.46750912070274353
1721269712607811212,bags/user108_2017-03-15.bag,0.022567879408597946,0.0,0.46750912070274353
1721269712807797670,bags/user108_2017-03-15.bag,0.022567879408597946,0.0,0.46750912070274353
1721269713007799148,bags/user108_2017-03-15.bag,0.025077247992157936,0.0,0.46750912070274353
1721269713207789659,bags/user108_2017-03-15.bag,0.025077247992157936,0.0,0.46750912070274353
1721269713407806396,bags/user108_2017-03-15.bag,0.025077247992157936,0.0,0.46750912070274353
1721269713607798337,bags/user108_2017-03-15.bag,0.025077247992157936,0.0,0.46750912070274353
1721269713807870149,bags/user108_2017-03-15.bag,0.025077247992157936,0.0,0.46750912070274353
1721269714007788658,bags/user108_2017-03-15.bag,0.02756054326891899,0.0,0.46750912070274353
1721269714207798004,bags/user108_2017-03-15.bag,0.02756054326891899,0.0,0.46750912070274353
1721269714407803297,bags/user108_2017-03-15.bag,0.02756054326891899,0.0,0.46750912070274353
1721269714607826948,bags/user108_2017-03-15.bag,0.02756054326891899,0.0,0.46750912070274353
1721269714807772636,bags/user108_2017-03-15.bag,0.02756054326891899,0.0,0.46750912070274353
1721269715007786512,bags/user108_2017-03-15.bag,0.030046766623854637,0.0,0.46750912070274353
1721269715207859277,bags/user108_2017-03-15.bag,0.030046766623854637,0.0,0.46750912070274353
1721269715407848119,bags/user108_2017-03-15.bag,0.030046766623854637,0.0,0.46750912070274353
1721269715607824087,bags/user108_2017-03-15.bag,0.030046766623854637,0.0,0.46750912070274353
1721269715807804346,bags/user108_2017-03-15.bag,0.030046766623854637,0.0,0.46750912070274353
1721269716007833957,bags/user108_2017-03-15.bag,0.03248191252350807,0.0,0.46750912070274353
1721269716207803487,bags/user108_2017-03-15.bag,0.03248191252350807,0.0,0.46750912070274353
1721269716407796621,bags/user108_2017-03-15.bag,0.03248191252350807,0.0,0.46750912070274353
1721269716607741117,bags/user108_2017-03-15.bag,0.03248191252350807,0.0,0.46750912070274353
1721269716807825803,bags/user108_2017-03-15.bag,0.03248191252350807,0.0,0.46750912070274353
1721269717007798671,bags/user108_2017-03-15.bag,0.03504836931824684,0.0,0.46750912070274353
1721269717207837104,bags/user108_2017-03-15.bag,0.03504836931824684,0.0,0.46750912070274353
1721269717407809019,bags/user108_2017-03-15.bag,0.03504836931824684,0.08210296183824539,0.46750912070274353
1721269717607820034,bags/user108_2017-03-15.bag,0.03504836931824684,0.08210296183824539,0.46750912070274353
1721269717807892322,bags/user108_2017-03-15.bag,0.03504836931824684,0.08210296183824539,0.36442700028419495
1721269718007788181,bags/user108_2017-03-15.bag,0.03753175213932991,0.08210296183824539,0.4614768922328949
1721269718207787990,bags/user108_2017-03-15.bag,0.03753175213932991,0.08210296183824539,0.518246054649353
1721269718407695293,bags/user108_2017-03-15.bag,0.03753175213932991,0.08210296183824539,0.5351653695106506
1721269718607845544,bags/user108_2017-03-15.bag,0.03753175213932991,0.08210296183824539,0.5607162117958069
1721269718807797670,bags/user108_2017-03-15.bag,0.03753175213932991,0.08210296183824539,0.616197407245636
1721269719007799863,bags/user108_2017-03-15.bag,0.03753175213932991,0.08210296183824539,0.6349776387214661
1721269719207857608,bags/user108_2017-03-15.bag,0.04015420377254486,0.08210296183824539,0.6243785619735718
1721269719407777547,bags/user108_2017-03-15.bag,0.04015420377254486,0.0,0.6879174709320068
1721269719607810258,bags/user108_2017-03-15.bag,0.04015420377254486,0.0,0.8073747158050537
1721269719807739496,bags/user108_2017-03-15.bag,0.04015420377254486,0.0,0.8519321084022522
1721269720007825851,bags/user108_2017-03-15.bag,0.04015420377254486,0.0,0.8985679745674133
1721269720207818508,bags/user108_2017-03-15.bag,0.04262463003396988,0.2869725525379181,0.9384477138519287
1721269720407752513,bags/user108_2017-03-15.bag,0.04262463003396988,0.2395430952310562,0.934556782245636
1721269720607597589,bags/user108_2017-03-15.bag,0.04262463003396988,0.2342376708984375,0.9216926097869873
1721269720807812690,bags/user108_2017-03-15.bag,0.04262463003396988,0.0,0.9106118083000183
1721269721007786989,bags/user108_2017-03-15.bag,0.04262463003396988,0.0,0.9012441635131836
1721269721207829475,bags/user108_2017-03-15.bag,0.04512030631303787,0.24645237624645233,0.9064508080482483
1721269721407783746,bags/user108_2017-03-15.bag,0.04512030631303787,0.0,0.9111037254333496
1721269721607767343,bags/user108_2017-03-15.bag,0.04512030631303787,0.3586176335811615,0.9180206656455994
1721269721807799816,bags/user108_2017-03-15.bag,0.04512030631303787,0.0,0.9219682812690735
1721269722007801055,bags/user108_2017-03-15.bag,0.04512030631303787,0.28814831376075745,0.9225494265556335
1721269722207788944,bags/user108_2017-03-15.bag,0.047692086547613144,0.23087294399738312,0.9263004660606384
1721269722407790899,bags/user108_2017-03-15.bag,0.047692086547613144,0.26811936497688293,0.9285505414009094
1721269722607846975,bags/user108_2017-03-15.bag,0.047692086547613144,0.2810113728046417,0.9293002486228943
1721269722807861566,bags/user108_2017-03-15.bag,0.047692086547613144,0.2946016192436218,0.9301503896713257
1721269723007808923,bags/user108_2017-03-15.bag,0.047692086547613144,0.3111030161380768,0.9307094812393188
1721269723207814693,bags/user108_2017-03-15.bag,0.0501389317214489,0.24165724217891693,0.9281617999076843
1721269723407799243,bags/user108_2017-03-15.bag,0.0501389317214489,0.2529909014701843,0.9208693504333496
1721269723607793331,bags/user108_2017-03-15.bag,0.0501389317214489,0.2727283239364624,0.9199252724647522
