timestamp;name;progress;eng_4;eng_1;grace_eng;prox_epsilon;prox_weight;gaze_weight
1730257746.9639244;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257747.163949;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257747.3647754;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257747.5639498;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257747.7639377;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257747.963948;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257748.1639504;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257748.3640347;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257748.5639765;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257748.7639515;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257748.9639504;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257749.163939;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257749.3639693;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257749.5639572;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257749.7639432;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257749.963943;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257750.16402;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257750.364005;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257750.5639246;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257750.764006;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257750.9639366;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257751.1640267;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257751.3639627;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257751.5639148;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257751.7639272;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257751.9639347;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257752.1640668;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257752.3639178;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257752.5639963;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257752.7639556;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257752.9639435;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257753.163972;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257753.3639894;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257753.5646348;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257753.7640822;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257753.964048;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257754.1639526;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257754.3639467;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257754.5639815;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257754.7639601;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257754.9639723;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257755.1639657;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257755.3639352;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257755.5641057;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257755.7639825;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257755.9640307;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
1730257756.1639974;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.7764232754707336;2.4158780074302815;0.9620258039735542;0.037974196026445806
